measure,location,sex,age,cause,metric,year,val,upper,lower
YLLs (Years of Life Lost),Pakistan,Both,All ages,Measles,Number,2021,62959.124216975295,125856.15637892681,25098.23252469779
YLLs (Years of Life Lost),Nigeria,Both,All ages,Acute hepatitis,Number,2021,194418.4676949291,310178.8301480718,99376.16251071673
YLLs (Years of Life Lost),Nigeria,Both,All ages,Diabetes mellitus,Number,2021,747176.9771802517,953066.7398949378,570021.1858709088
YLLs (Years of Life Lost),Congo,Both,All ages,Rheumatoid arthritis,Number,2017,24.41510253177247,315.8834573134306,6.305599258058559
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Rheumatoid arthritis,Number,2021,3623.9534461324547,4977.683942738275,2040.4848362884723
YLLs (Years of Life Lost),Egypt,Both,All ages,Measles,Number,2019,7018.302356902682,15722.83173687312,2189.863687391976
YLLs (Years of Life Lost),Egypt,Both,All ages,Malaria,Number,2019,0.0,0.0,0.0
YLLs (Years of Life Lost),Pakistan,Both,All ages,Stroke,Number,2021,2577499.6511247437,3228673.211467558,2112488.703237742
YLLs (Years of Life Lost),Indonesia,Both,All ages,Tuberculosis,Number,2019,3005091.3662378555,3564466.8984505855,2511758.2627745597
YLLs (Years of Life Lost),Pakistan,Both,All ages,Tuberculosis,Number,2020,2850333.709640157,3589385.017324935,2071442.0901985287
YLLs (Years of Life Lost),Pakistan,Both,All ages,Measles,Number,2020,94134.30830721198,186221.38189094776,40727.17712017423
YLLs (Years of Life Lost),Egypt,Both,All ages,Asthma,Number,2019,82029.97595708861,91145.92763845158,74240.7427865387
YLLs (Years of Life Lost),Indonesia,Both,All ages,Stroke,Number,2019,9481232.995315544,10975562.278716836,7943082.333628875
YLLs (Years of Life Lost),Pakistan,Both,All ages,Asthma,Number,2021,381102.9472001925,706119.767757635,254753.26877080175
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Rheumatoid arthritis,Number,2021,196.80258348873053,2001.2913318807596,59.80684553584732
YLLs (Years of Life Lost),Nigeria,Both,All ages,Measles,Number,2018,674911.557772366,1612827.8247419694,202834.33581690732
YLLs (Years of Life Lost),Nigeria,Both,All ages,Rheumatoid arthritis,Number,2020,38.63266458286029,69.64724731974377,22.53127067665972
YLLs (Years of Life Lost),Pakistan,Both,All ages,COVID-19,Number,2021,6301173.518804703,7742177.793723189,5353664.9713649405
YLLs (Years of Life Lost),Pakistan,Both,All ages,Rheumatoid arthritis,Number,2021,19876.08019997386,28620.296155342516,12118.880992955053
YLLs (Years of Life Lost),Nigeria,Both,All ages,Stroke,Number,2018,1762375.9568185667,2234626.218687129,1392743.324662124
YLLs (Years of Life Lost),Pakistan,Both,All ages,Stroke,Number,2020,2560459.1072481507,3087341.5986550213,2077486.100183054
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Tuberculosis,Number,2020,1171662.71349693,1386381.952091768,990619.7157877326
YLLs (Years of Life Lost),Indonesia,Both,All ages,Rheumatoid arthritis,Number,2019,5254.828603687473,7169.625370028475,2289.443434264565
YLLs (Years of Life Lost),Japan,Both,All ages,COVID-19,Number,2020,53046.36338124559,59687.964513943414,47286.31029972768
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Measles,Number,2020,193215.36733313728,363795.2165929494,90115.49464961821
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Measles,Number,2021,1692.254798533236,5310.774916333108,560.905954207419
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Malaria,Number,2021,108.80769285929395,207.0196289987917,43.59470002256391
YLLs (Years of Life Lost),Pakistan,Both,All ages,Asthma,Number,2020,381760.5581393477,693452.2758038546,261671.1302782418
YLLs (Years of Life Lost),Congo,Both,All ages,Measles,Number,2019,13246.95027447657,28592.986314519778,4044.476243300728
YLLs (Years of Life Lost),Congo,Both,All ages,Malaria,Number,2019,151463.13551003873,280601.5947983613,60377.85893401013
YLLs (Years of Life Lost),Nigeria,Both,All ages,Asthma,Number,2018,211897.5558108097,269893.107025065,164420.35938614325
YLLs (Years of Life Lost),Nigeria,Both,All ages,COVID-19,Number,2018,0.0,0.0,0.0
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Asthma,Number,2021,154100.2582180966,197503.8667071817,111012.08780459546
YLLs (Years of Life Lost),Congo,Both,All ages,Asthma,Number,2019,10145.218371711573,15341.062751118352,6920.679313325867
YLLs (Years of Life Lost),Congo,Both,All ages,Measles,Number,2017,9860.645541629261,22009.578933157416,3111.6836416333063
YLLs (Years of Life Lost),Congo,Both,All ages,Malaria,Number,2017,153073.01177338106,326329.4250502196,48992.658151358126
YLLs (Years of Life Lost),Viet Nam,Both,All ages,COVID-19,Number,2021,932058.0990169197,1494416.3198626465,821728.0651303709
YLLs (Years of Life Lost),Congo,Both,All ages,Asthma,Number,2017,10170.321764932414,15325.001615523584,6737.155135658136
YLLs (Years of Life Lost),Egypt,Both,All ages,COVID-19,Number,2019,0.0,0.0,0.0
YLLs (Years of Life Lost),Indonesia,Both,All ages,Tuberculosis,Number,2021,2874489.53879448,3511386.213022892,2373648.1685192403
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Malaria,Number,2020,719870.7968400407,2186387.7781826667,185582.87696501095
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Stroke,Number,2020,723757.7021339668,871479.7963962286,588947.5953188969
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Measles,Number,2020,39409.11124351018,85821.85277977005,15880.28977539662
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Malaria,Number,2020,30330.68184642205,59245.12006603684,7294.077880567742
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Tuberculosis,Number,2020,531532.7763904186,716558.3766367087,403440.8998324825
YLLs (Years of Life Lost),Pakistan,Both,All ages,COVID-19,Number,2020,5935084.502997661,6341581.187707664,5509449.471839102
YLLs (Years of Life Lost),Indonesia,Both,All ages,Stroke,Number,2021,9883279.273715027,11531902.523804886,8260025.7294940455
YLLs (Years of Life Lost),Congo,Both,All ages,COVID-19,Number,2019,0.0,0.0,0.0
YLLs (Years of Life Lost),Congo,Both,All ages,COVID-19,Number,2017,0.0,0.0,0.0
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Asthma,Number,2020,115032.77549084258,150203.47371896208,90582.70617109019
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Asthma,Number,2020,332202.3563523655,505809.9054594709,219348.36500550373
YLLs (Years of Life Lost),Congo,Both,All ages,Rheumatoid arthritis,Number,2019,25.14760768014297,313.8375571419318,6.390451461535435
YLLs (Years of Life Lost),Ethiopia,Both,All ages,COVID-19,Number,2020,1698742.1486070622,1836154.9350805432,1577489.675263801
YLLs (Years of Life Lost),Bangladesh,Both,All ages,COVID-19,Number,2020,3034231.8747702343,4087494.1481363703,2598601.386682607
YLLs (Years of Life Lost),Indonesia,Both,All ages,Rheumatoid arthritis,Number,2021,5553.034743922527,7731.534890797924,2384.4298801829323
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Stroke,Number,2020,3473968.8041298157,4108484.0184746855,2868262.979023742
YLLs (Years of Life Lost),Nigeria,Both,All ages,Tuberculosis,Number,2020,2285565.52253222,3039014.2364290357,1409911.0806180297
YLLs (Years of Life Lost),Nigeria,Both,All ages,Measles,Number,2020,565784.6331573519,995344.9902526578,278996.707979848
YLLs (Years of Life Lost),Nigeria,Both,All ages,Stroke,Number,2020,1788938.2957454945,2344188.937159384,1377966.341878406
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Diabetes mellitus,Number,2020,778770.9719539767,954728.0737854586,627835.4656282958
YLLs (Years of Life Lost),Nigeria,Both,All ages,Asthma,Number,2020,210552.8150274234,276788.3808604261,151006.93236564897
YLLs (Years of Life Lost),China,Both,All ages,Measles,Number,2021,1184.4054387722035,1848.8452805120487,719.4748806183957
YLLs (Years of Life Lost),China,Both,All ages,Malaria,Number,2021,0.0,0.0,0.0
YLLs (Years of Life Lost),China,Both,All ages,Rheumatoid arthritis,Number,2021,202004.03124093893,247664.19426177713,147066.9243425064
YLLs (Years of Life Lost),China,Both,All ages,Asthma,Number,2021,481623.83071685274,583710.6844279862,381812.8311178636
YLLs (Years of Life Lost),Indonesia,Both,All ages,Measles,Number,2019,59018.56171198626,143738.31352031545,18513.181067305184
YLLs (Years of Life Lost),Indonesia,Both,All ages,Malaria,Number,2019,65670.94430362679,284729.3910843622,5546.534522188814
YLLs (Years of Life Lost),Indonesia,Both,All ages,Asthma,Number,2019,813678.6392353789,1022129.1169085462,662167.5872851925
YLLs (Years of Life Lost),Egypt,Both,All ages,Measles,Number,2021,867.4399937450205,2355.406613098686,151.8366158801856
YLLs (Years of Life Lost),Egypt,Both,All ages,Malaria,Number,2021,0.0,0.0,0.0
YLLs (Years of Life Lost),Congo,Both,All ages,Tuberculosis,Number,2021,77047.48501129301,115574.14166032293,46921.74870167482
YLLs (Years of Life Lost),Egypt,Both,All ages,Asthma,Number,2021,81434.95676639638,99986.63035166838,65856.4974089188
YLLs (Years of Life Lost),Nigeria,Both,All ages,COVID-19,Number,2020,2542222.5489489282,2771830.642267076,2336929.5392392203
YLLs (Years of Life Lost),China,Both,All ages,COVID-19,Number,2021,17235.2629706655,63309.15968676519,1411.3842445080352
YLLs (Years of Life Lost),Congo,Both,All ages,Stroke,Number,2021,75677.60727406149,96654.69147553307,55804.11979411052
YLLs (Years of Life Lost),Egypt,Both,All ages,COVID-19,Number,2021,3183919.7771387366,4116114.4950768696,2108596.1796711944
YLLs (Years of Life Lost),Congo,Both,All ages,Measles,Number,2021,1950.9299030250695,3533.5982304159393,911.9404335184788
YLLs (Years of Life Lost),Congo,Both,All ages,Malaria,Number,2021,150673.2510880635,282820.89021068154,55719.49884778049
YLLs (Years of Life Lost),India,Both,All ages,Rheumatoid arthritis,Number,2020,146260.6564308844,215405.27614349435,107045.95163113947
YLLs (Years of Life Lost),India,Both,All ages,Measles,Number,2020,227097.01991260584,413998.01909050485,118478.59578594148
YLLs (Years of Life Lost),India,Both,All ages,Malaria,Number,2020,670843.780136679,1006566.1601911202,463139.24217944365
YLLs (Years of Life Lost),Congo,Both,All ages,Asthma,Number,2021,10248.254424319006,15014.28397640171,7000.872016694404
YLLs (Years of Life Lost),Indonesia,Both,All ages,Acute hepatitis,Number,2019,199605.2355965429,249359.4811741578,165241.02015028163
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Tuberculosis,Number,2021,951623.1311976619,1196560.179603009,750102.5006845477
YLLs (Years of Life Lost),Japan,Both,All ages,Rheumatoid arthritis,Number,2020,31077.482550396846,34023.77664962028,26319.21903687675
YLLs (Years of Life Lost),Pakistan,Both,All ages,Malaria,Number,2020,501574.5805659308,1464093.7311253275,26117.897515500972
YLLs (Years of Life Lost),India,Both,All ages,Asthma,Number,2020,4861959.4550649375,7325295.236789314,3571403.7708549458
YLLs (Years of Life Lost),Egypt,Both,All ages,Acute hepatitis,Number,2019,90393.27757282642,155345.20676005151,35964.759645072394
YLLs (Years of Life Lost),Congo,Both,All ages,COVID-19,Number,2021,167907.77635915473,215782.8764605101,117790.17998473678
YLLs (Years of Life Lost),Indonesia,Both,All ages,Diabetes mellitus,Number,2019,1545942.1730400755,1819977.101960578,1261814.182819072
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Rheumatoid arthritis,Number,2020,3568.0747750764444,4878.281621037767,2015.5849699544085
YLLs (Years of Life Lost),India,Both,All ages,COVID-19,Number,2020,24847288.63031546,26276566.412711773,23352392.819526
YLLs (Years of Life Lost),Congo,Both,All ages,Rheumatoid arthritis,Number,2021,25.79905036292134,320.66917032573963,6.658866685168448
YLLs (Years of Life Lost),Egypt,Both,All ages,Tuberculosis,Number,2019,34777.81035973734,39457.239543384254,30990.073492201154
YLLs (Years of Life Lost),Egypt,Both,All ages,Stroke,Number,2019,1691372.1019553689,1905597.3629806857,1524516.1623036228
YLLs (Years of Life Lost),Egypt,Both,All ages,Rheumatoid arthritis,Number,2019,1104.282221790434,1335.7595047154502,902.3029294689404
YLLs (Years of Life Lost),Pakistan,Both,All ages,Rheumatoid arthritis,Number,2020,19659.352806453815,28261.43807644776,11838.401940998918
YLLs (Years of Life Lost),Nigeria,Both,All ages,Acute hepatitis,Number,2020,211087.43375890993,332269.0474496694,106653.55046788885
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Measles,Number,2020,18031.007078791194,35295.02688478668,7620.605441264781
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Malaria,Number,2020,364.3857575950387,666.3515706110279,167.64597854310742
YLLs (Years of Life Lost),Nigeria,Both,All ages,Diabetes mellitus,Number,2020,728582.3515344468,925420.0064761441,545676.801538707
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Asthma,Number,2020,153479.41729864336,193807.4586623132,112595.69212740623
YLLs (Years of Life Lost),Egypt,Both,All ages,Tuberculosis,Number,2021,31660.39830475834,40074.06587859564,25136.077220216288
YLLs (Years of Life Lost),Indonesia,Both,All ages,Acute hepatitis,Number,2021,193819.1517030423,254628.45992354958,154016.10458199686
YLLs (Years of Life Lost),Indonesia,Both,All ages,Measles,Number,2021,18724.885892539787,33247.46184784085,9430.801862873244
YLLs (Years of Life Lost),Indonesia,Both,All ages,Malaria,Number,2021,70298.96473288047,315812.18546669907,5650.733315804737
YLLs (Years of Life Lost),Viet Nam,Both,All ages,COVID-19,Number,2020,13501.890792986118,25846.233946349632,3207.1246348367
YLLs (Years of Life Lost),Egypt,Both,All ages,Stroke,Number,2021,1726352.1792915156,2114196.655879154,1374450.4638764258
YLLs (Years of Life Lost),Indonesia,Both,All ages,Asthma,Number,2021,817486.6147759169,1039045.3439154055,672110.5273367586
YLLs (Years of Life Lost),Egypt,Both,All ages,Rheumatoid arthritis,Number,2021,1131.1390321867373,1442.2335529514621,867.9022879780131
YLLs (Years of Life Lost),Indonesia,Both,All ages,Diabetes mellitus,Number,2021,1644759.1216787952,1978746.4209742022,1352092.6852892372
YLLs (Years of Life Lost),Egypt,Both,All ages,Acute hepatitis,Number,2021,85306.25496051513,152954.51720062303,32532.905584985285
YLLs (Years of Life Lost),Indonesia,Both,All ages,COVID-19,Number,2021,6811984.358019791,12947005.979754997,3613607.2529985374
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Measles,Number,2021,4461.535140060523,13651.191014967935,623.3662458551228
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Malaria,Number,2021,33375.78146313873,66517.48763922424,8068.341620274412
